"timestamp","ORCHIDS","TRANSPORT_FEES","EXPORT_TARIFF","IMPORT_TARIFF","SUNLIGHT","HUMIDITY","DAY"
2071300,1076.5,1,8.5,-5,1801.9426,80.57866,1
2071400,1076.5,1,8.5,-5,1801.5061,80.591484,1
2071500,1076.75,1,8.5,-5,1801.0701,80.604324,1
2071600,1077,1,8.5,-5,1800.6343,80.61717,1
2071700,1079.25,1,8.5,-5,1800.1991,80.63003,1
2071800,1078.25,1,8.5,-5,1799.7642,80.6429,1
2071900,1075.75,1,8.5,-5,1799.3297,80.65578,1
2072000,1075.25,1,8.5,-5,1798.8958,80.66867,1
2072100,1076.25,1,8.5,-5,1798.462,80.68157,1
2072200,1075.25,1,8.5,-5,1798.0288,80.69448,1
2072300,1076.25,1,8.5,-5,1797.5961,80.707405,1
2072400,1076.25,1,8.5,-5,1797.1637,80.72034,1
2072500,1075.75,1,8.5,-5,1796.7317,80.733284,1
2072600,1074.75,1,8.5,-5,1796.3002,80.74624,1
2072700,1075,1,8.5,-5,1795.869,80.75921,1
2072800,1074.75,1,8.5,-5,1795.4384,80.772194,1
2072900,1073.75,1,8.5,-5.5,1795.008,80.78519,1
2073000,1074.75,1,8.5,-5.5,1794.5782,80.79819,1
2073100,1075.75,1,8.5,-5.5,1794.1488,80.8112,1
2073200,1074.25,1,8.5,-5.5,1793.7198,80.82423,1
2073300,1075.75,1,8.5,-5.5,1793.2913,80.837265,1
2073400,1076.75,1,8.5,-5.5,1792.8632,80.85032,1
2073500,1076.5,1,8.5,-5.5,1792.4355,80.86338,1
2073600,1077.75,1,8.5,-5.5,1792.0083,80.87646,1
2073700,1079.25,1,8.5,-5.5,1791.5815,80.88954,1
2073800,1077.25,1,8.5,-5.5,1791.1552,80.90264,1
2073900,1077.5,1,8.5,-5.5,1790.7292,80.91575,1
2074000,1077.75,1,8.5,-5.5,1790.3038,80.92888,1
2074100,1079.75,1,8.5,-5.5,1789.8788,80.94201,1
2074200,1078.25,1,8.5,-5.5,1789.4542,80.95516,1
2074300,1078.25,1,8.5,-5.5,1789.0302,80.96832,1
2074400,1076.75,1,8.5,-5.5,1788.6066,80.98149,1
2074500,1075.75,1,8.5,-5.5,1788.1833,80.99468,1
2074600,1075.75,1,8.5,-5.5,1787.7606,81.00788,1
2074700,1074.75,1,8.5,-5.5,1787.3384,81.02109,1
2074800,1073.75,1,8.5,-5.5,1786.9166,81.03432,1
2074900,1075.25,1,8.5,-5.5,1786.4952,81.047554,1
2075000,1075.25,1,8.5,-5.5,1786.0745,81.0608,1
2075100,1073.75,1,8.5,-5.5,1785.654,81.074066,1
2075200,1075.25,1,8.5,-5.5,1785.2341,81.08734,1
2075300,1073.75,1,8.5,-5.5,1784.8146,81.10063,1
2075400,1075.75,1,8.5,-5.5,1784.3956,81.11394,1
2075500,1075.5,1,8.5,-5.5,1783.9772,81.12725,1
2075600,1075.25,1,8.5,-5.5,1783.5591,81.14058,1
2075700,1076.25,1,8.5,-5.5,1783.1416,81.15392,1
2075800,1076.75,1,8.5,-5.5,1782.7245,81.16728,1
2075900,1077,1,8.5,-5.5,1782.308,81.18065,1
2076000,1076.75,1,8.5,-5.5,1781.8918,81.19404,1
2076100,1076.75,1,8.5,-5.5,1781.4763,81.207436,1
2076200,1078.25,1,8.5,-5.5,1781.0612,81.22085,1
2076300,1078.5,1,8.5,-5.5,1780.6465,81.23427,1
2076400,1078.5,1,8.5,-5.5,1780.2324,81.24771,1
2076500,1079.25,1,8.5,-5.5,1779.8187,81.26116,1
2076600,1080.25,1,8.5,-6,1779.4056,81.27463,1
2076700,1080,1,8.5,-6,1778.993,81.28812,1
2076800,1081.25,1,8.5,-6,1778.5808,81.301605,1
2076900,1080.25,1,8.5,-6,1778.1692,81.31512,1
2077000,1079.75,1,8.5,-6,1777.758,81.32864,1
2077100,1080.25,1,8.5,-6,1777.3474,81.342186,1
2077200,1081.25,1,8.5,-6,1776.9374,81.355736,1
2077300,1080.25,1,8.5,-6,1776.5277,81.36931,1
2077400,1079.25,1,8.5,-6,1776.1187,81.38289,1
2077500,1079,1,8.5,-6,1775.7101,81.396484,1
2077600,1080.75,1,8.5,-6,1775.302,81.410095,1
2077700,1080.25,1,8.5,-6,1774.8944,81.42373,1
2077800,1080.5,1,8.5,-6,1774.4874,81.43737,1
2077900,1081.75,1,8.5,-6,1774.0809,81.45103,1
2078000,1081.75,1,8.5,-6,1773.6749,81.4647,1
2078100,1078.75,1,8.5,-6,1773.2695,81.478386,1
2078200,1078.5,1,8.5,-6,1772.8646,81.49209,1
2078300,1079.25,1,8.5,-6,1772.4602,81.505806,1
2078400,1076.75,1,8.5,-6,1772.0563,81.51954,1
2078500,1075.75,1,8.5,-6,1771.653,81.53329,1
2078600,1075.5,1,8.5,-6,1771.2502,81.54705,1
2078700,1075.25,1,8.5,-6,1770.8479,81.56083,1
2078800,1075.5,1,8.5,-6,1770.4462,81.57462,1
2078900,1075.5,1,8.5,-6,1770.045,81.58844,1
2079000,1076.25,1,8.5,-6,1769.6444,81.602264,1
2079100,1076,1,8.5,-6,1769.2443,81.616104,1
2079200,1077.25,1,8.5,-6,1768.8447,81.62997,1
2079300,1078.25,1,8.5,-6,1768.4457,81.64384,1
2079400,1078.75,1,8.5,-6,1768.0472,81.65773,1
2079500,1078.25,1,8.5,-6,1767.6494,81.67164,1
2079600,1077.75,1,8.5,-6,1767.2521,81.68556,1
2079700,1076.75,1,8.5,-6,1766.8552,81.6995,1
2079800,1077.75,1,8.5,-6,1766.459,81.713455,1
2079900,1077.25,1,8.5,-6,1766.0634,81.727425,1
2080000,1076.25,1,8.5,-6,1765.6682,81.74141,1
2080100,1075.75,1,8.5,-6,1765.2737,81.75542,1
2080200,1077.25,1,8.5,-6,1764.8798,81.76944,1
2080300,1076.75,1,8.5,-6,1764.4863,81.78348,1
2080400,1076.25,1,8.5,-6,1764.0934,81.79753,1
2080500,1075.25,1,8.5,-6,1763.7012,81.8116,1
2080600,1075.25,1,8.5,-6,1763.3094,81.82569,1
2080700,1076.75,1,8.5,-6,1762.9183,81.8398,1
2080800,1075.25,1,8.5,-6,1762.5278,81.85392,1
2080900,1076.75,1,8.5,-6,1762.1378,81.86806,1
2081000,1078.25,1,8.5,-6,1761.7484,81.88221,1
2081100,1080.25,1,8.5,-6,1761.3596,81.896385,1
2081200,1080.25,1,8.5,-6,1760.9713,81.910576,1
2081300,1080.25,1,8.5,-6,1760.5837,81.92478,1
2081400,1080.25,1,8.5,-6,1760.1967,81.93901,1
2081500,1081.25,1,8.5,-6,1759.8102,81.953255,1
2081600,1082.75,1,8.5,-6,1759.4243,81.967514,1
2081700,1082.75,1,8.5,-6,1759.0391,81.98179,1
2081800,1082.75,1,8.5,-6,1758.6544,81.996086,1
2081900,1082.75,1,8.5,-6,1758.2703,82.0104,1
2082000,1082.75,1,8.5,-6,1757.8868,82.02473,1
2082100,1081.25,1,8.5,-6,1757.5039,82.03908,1
2082200,1081.75,1,8.5,-6,1757.1216,82.053444,1
2082300,1083.25,1,8.5,-6,1756.74,82.06783,1
2082400,1084.25,1,8.5,-6,1756.3589,82.08224,1
2082500,1082.75,1,8.5,-6,1755.9784,82.09666,1
2082600,1083.75,1,8.5,-6,1755.5985,82.1111,1
2082700,1085.25,1,8.5,-6,1755.2194,82.12556,1
2082800,1085.75,1,8.5,-6,1754.8407,82.14003,1
2082900,1087.25,1,8.5,-6,1754.4626,82.154526,1
2083000,1087.25,1,8.5,-6,1754.0853,82.16904,1
2083100,1087.25,1,8.5,-6,1753.7085,82.18357,1
2083200,1087.75,1,8.5,-6,1753.3324,82.19812,1
2083300,1087.5,1,8.5,-6,1752.9568,82.21269,1
2083400,1087.25,1,8.5,-6,1752.5819,82.22728,1
2083500,1087.5,1,8.5,-6,1752.2076,82.24188,1
2083600,1086.25,1,8.5,-6,1751.834,82.25651,1
2083700,1085.75,1,8.5,-6,1751.461,82.27116,1
2083800,1085.75,1,8.5,-6,1751.0886,82.28582,1
2083900,1086.25,1,8.5,-6,1750.7169,82.3005,1
2084000,1086,1,8.5,-6,1750.3458,82.3152,1
2084100,1086,1,8.5,-6,1749.9753,82.329926,1
2084200,1086.75,1,8.5,-6,1749.6055,82.344666,1
2084300,1086.5,1,8.5,-6,1749.2363,82.35943,1
2084400,1085.75,1,8.5,-6,1748.8678,82.37421,1
2084500,1084.75,1,8.5,-6,1748.4999,82.389,1
2084600,1085.25,1,8.5,-6,1748.1326,82.403824,1
2084700,1083.75,1,8.5,-6,1747.766,82.41866,1
2084800,1084.25,1,8.5,-6,1747.4,82.43352,1
2084900,1082.25,1,8.5,-6,1747.0348,82.448395,1
2085000,1081.75,1,8.5,-6,1746.6702,82.463295,1
2085100,1080.75,1,8.5,-6,1746.3062,82.47821,1
2085200,1080.25,1,8.5,-6,1745.9429,82.49315,1
2085300,1079.75,1,8.5,-6,1745.5802,82.50811,1
2085400,1079.25,1,8.5,-6,1745.2181,82.52309,1
2085500,1081.25,1,8.5,-6,1744.8569,82.538086,1
2085600,1082.75,1,8.5,-6,1744.4962,82.5531,1
2085700,1082.25,1,8.5,-6,1744.1362,82.56814,1
2085800,1083.75,1,8.5,-6,1743.7769,82.5832,1
2085900,1084.75,1,8.5,-6,1743.4182,82.59828,1
2086000,1082.75,1,8.5,-6,1743.0603,82.61338,1
2086100,1082.75,1,8.5,-6,1742.703,82.6285,1
2086200,1083,1,8.5,-6,1742.3463,82.64364,1
2086300,1082.75,1,8.5,-6,1741.9905,82.658806,1
2086400,1081.75,1,8.5,-6,1741.6351,82.67399,1
2086500,1082,1,8.5,-6,1741.2806,82.68919,1
2086600,1081.75,1,8.5,-6,1740.9268,82.704414,1
2086700,1081.75,1,8.5,-6,1740.5735,82.719666,1
2086800,1081.5,1,8.5,-6,1740.2211,82.73493,1
2086900,1081.5,1,8.5,-6,1739.8693,82.75022,1
2087000,1081.5,1,8.5,-6,1739.5181,82.765526,1
2087100,1082.75,1,8.5,-6,1739.1676,82.78086,1
2087200,1083.75,1,8.5,-6,1738.818,82.79621,1
2087300,1085.75,1,8.5,-6,1738.4689,82.811584,1
2087400,1084.75,1,8.5,-6,1738.1206,82.82698,1
2087500,1084.25,1,8.5,-6,1737.773,82.8424,1
2087600,1085.25,1,8.5,-6,1737.426,82.85784,1
2087700,1085,1,8.5,-6,1737.0798,82.8733,1
2087800,1086.75,1,8.5,-6,1736.7344,82.88878,1
2087900,1086.25,1,8.5,-6,1736.3895,82.90429,1
2088000,1085.75,1,8.5,-6,1736.0454,82.919815,1
2088100,1085.75,1,8.5,-6,1735.702,82.935356,1
2088200,1085.5,1,8.5,-6,1735.3594,82.95093,1
2088300,1084.75,1,8.5,-6,1735.0175,82.96652,1
2088400,1086.25,1,8.5,-6,1734.6763,82.98214,1
2088500,1086.75,1,8.5,-6,1734.3358,82.99777,1
2088600,1086.75,1,8.5,-6,1733.9961,83.013435,1
2088700,1085.75,1,8.5,-6,1733.657,83.02911,1
2088800,1086.25,1,8.5,-6,1733.3187,83.04482,1
2088900,1086.25,1,8.5,-6,1732.9811,83.06055,1
2089000,1087.75,1,8.5,-6,1732.6443,83.076294,1
2089100,1087.5,1,8.5,-6,1732.3081,83.092064,1
2089200,1087.25,1,8.5,-6,1731.9728,83.107864,1
2089300,1087.25,1,8.5,-6,1731.6381,83.12368,1
2089400,1086.25,1,8.5,-6,1731.3042,83.13952,1
2089500,1086.25,1,8.5,-6,1730.9711,83.15539,1
2089600,1086,1,8.5,-6,1730.6385,83.17127,1
2089700,1083.75,1,8.5,-6,1730.3069,83.18718,1
2089800,1083.5,1,8.5,-6,1729.976,83.20311,1
2089900,1082.25,1,8.5,-5.5,1729.6459,83.21907,1
2090000,1082.75,1,8.5,-5.5,1729.3164,83.23505,1
2090100,1083.25,1,8.5,-5.5,1728.9877,83.25105,1
2090200,1083.75,1,8.5,-5.5,1728.6598,83.267075,1
2090300,1083.25,1,8.5,-5.5,1728.3326,83.28313,1
2090400,1083.75,1,8.5,-5.5,1728.0062,83.2992,1
2090500,1083.5,1,8.5,-5.5,1727.6805,83.3153,1
2090600,1083.25,1,8.5,-5.5,1727.3556,83.33142,1
2090700,1083,1,8.5,-5.5,1727.0315,83.347565,1
2090800,1082.75,1,8.5,-5.5,1726.7081,83.36373,1
2090900,1081.75,1,8.5,-5.5,1726.3856,83.37993,1
2091000,1081.75,1,8.5,-5.5,1726.0637,83.39614,1
2091100,1079.75,1,8.5,-5.5,1725.7427,83.412384,1
2091200,1079.75,1,8.5,-5.5,1725.4224,83.42865,1
2091300,1079.5,1,8.5,-5.5,1725.1029,83.44494,1
2091400,1078.75,1,8.5,-5.5,1724.7842,83.46125,1
2091500,1078.25,1,8.5,-5.5,1724.4662,83.477585,1
2091600,1076.75,1,8.5,-5.5,1724.149,83.49395,1
2091700,1077.25,1,8.5,-5.5,1723.8326,83.51034,1
2091800,1078.75,1,8.5,-5.5,1723.5171,83.52675,1
2091900,1077.25,1,8.5,-5.5,1723.2023,83.54318,1
2092000,1076.75,1,8.5,-5.5,1722.8882,83.55964,1
2092100,1076.75,1,8.5,-5.5,1722.575,83.576126,1
2092200,1076.75,1,8.5,-5.5,1722.2626,83.592636,1
2092300,1075.75,1,8.5,-5.5,1721.9509,83.60918,1
2092400,1076.75,1,8.5,-5.5,1721.64,83.62573,1
2092500,1076.75,1,8.5,-5.5,1721.33,83.64232,1
2092600,1077.25,1,8.5,-5.5,1721.0208,83.65893,1
2092700,1077.25,1,8.5,-5.5,1720.7123,83.67556,1
2092800,1075.75,1,8.5,-5.5,1720.4045,83.69222,1
2092900,1077.25,1,8.5,-5.5,1720.0978,83.70891,1
2093000,1077.5,1,8.5,-5.5,1719.7917,83.72562,1
2093100,1077.5,1,8.5,-5.5,1719.4865,83.742355,1
2093200,1078.25,1,8.5,-5.5,1719.182,83.75912,1
2093300,1077.75,1,8.5,-5.5,1718.8784,83.77591,1
2093400,1077.5,1,8.5,-5.5,1718.5757,83.79272,1
2093500,1077.75,1,8.5,-5.5,1718.2737,83.80956,1
2093600,1078,1,8.5,-5.5,1717.9725,83.82642,1
2093700,1078.25,1,8.5,-5.5,1717.6721,83.843315,1
2093800,1077.75,1,8.5,-5.5,1717.3727,83.86023,1
2093900,1078.25,1,8.5,-5.5,1717.074,83.877174,1
2094000,1078.25,1,8.5,-5.5,1716.776,83.89414,1
2094100,1077.75,1,8.5,-5.5,1716.479,83.91114,1
2094200,1078,1,8.5,-5.5,1716.1829,83.92816,1
2094300,1078.75,1,8.5,-5.5,1715.8875,83.945206,1
2094400,1078.5,1,8.5,-5.5,1715.5929,83.96228,1
2094500,1077.75,1,8.5,-5.5,1715.2992,83.97938,1
2094600,1077.75,1,8.5,-5.5,1715.0063,83.996506,1
2094700,1077.25,1,8.5,-5.5,1714.7142,84.013664,1
2094800,1077.75,1,8.5,-5.5,1714.4231,84.03084,1
2094900,1078.25,1,8.5,-5.5,1714.1327,84.04805,1
2095000,1079.25,1,8.5,-5.5,1713.8433,84.06528,1
2095100,1079.25,1,8.5,-5.5,1713.5546,84.08254,1
2095200,1080.25,1,8.5,-5.5,1713.2667,84.09983,1
2095300,1079.25,1,8.5,-5.5,1712.9797,84.11714,1
2095400,1079.25,1,8.5,-5.5,1712.6937,84.13448,1
2095500,1079.5,1,8.5,-5.5,1712.4084,84.15185,1
2095600,1079.5,1,8.5,-5.5,1712.124,84.16924,1
2095700,1076.75,1,8.5,-5.5,1711.8405,84.18667,1
2095800,1077,1,8.5,-5.5,1711.5579,84.20412,1
2095900,1077,1,8.5,-5.5,1711.276,84.221596,1
2096000,1075.75,1,8.5,-5.5,1710.995,84.2391,1
2096100,1074.25,1,8.5,-5.5,1710.715,84.25663,1
2096200,1074.25,1,8.5,-5.5,1710.4358,84.27419,1
2096300,1073.25,1,8.5,-5.5,1710.1573,84.29178,1
2096400,1071.75,1,8.5,-5.5,1709.8799,84.309395,1
2096500,1071.75,1,8.5,-5.5,1709.6033,84.32704,1
2096600,1072,1,8.5,-5.5,1709.3275,84.34471,1
2096700,1072.25,1,8.5,-5.5,1709.0527,84.36241,1
2096800,1072.25,1,8.5,-5.5,1708.7787,84.380135,1
2096900,1073.75,1,8.5,-5.5,1708.5056,84.39789,1
2097000,1074.75,1.1,8.5,-5.5,1708.2334,84.41567,1
2097100,1074.75,1.1,8.5,-5.5,1707.9622,84.43349,1
2097200,1077.25,1.1,8.5,-5.5,1707.6917,84.451324,1
2097300,1079.75,1.1,8.5,-5.5,1707.4221,84.46919,1
2097400,1077.25,1.1,8.5,-5.5,1707.1534,84.48709,1
2097500,1075.25,1.1,8.5,-5.5,1706.8856,84.50501,1
2097600,1073.75,1.1,8.5,-5.5,1706.6188,84.522964,1
2097700,1075.25,1.1,8.5,-5.5,1706.3528,84.54095,1
2097800,1075.25,1.1,8.5,-5.5,1706.0878,84.55896,1
2097900,1074.25,1.1,8.5,-5.5,1705.8236,84.576996,1
2098000,1074.25,1.1,8.5,-5.5,1705.5603,84.59507,1
2098100,1074.25,1.1,8.5,-5.5,1705.2979,84.61317,1
2098200,1074.5,1.1,8.5,-5.5,1705.0364,84.63129,1
2098300,1074.25,1.1,8.5,-5.5,1704.7759,84.649445,1
2098400,1073.25,1.1,8.5,-5.5,1704.5162,84.667625,1
2098500,1074.25,1.1,8.5,-5.5,1704.2574,84.685844,1
2098600,1074.25,1.1,8.5,-5.5,1703.9996,84.70409,1
2098700,1074.5,1.1,8.5,-5.5,1703.7427,84.72236,1
2098800,1073.75,1.1,8.5,-5.5,1703.4867,84.74066,1
2098900,1073.5,1.1,8.5,-5.5,1703.2316,84.75899,1
2099000,1072.25,1.1,8.5,-5.5,1702.9774,84.77735,1
2099100,1072.25,1.1,8.5,-5.5,1702.7242,84.79574,1
2099200,1073.75,1.1,8.5,-5.5,1702.4719,84.814156,1
2099300,1073.75,1.1,8.5,-5.5,1702.2205,84.83261,1
2099400,1072.25,1.1,8.5,-5.5,1701.9701,84.85109,1
2099500,1071.75,1.1,8.5,-5.5,1701.7206,84.8696,1
2099600,1071.25,1.1,8.5,-5.5,1701.4719,84.88814,1
2099700,1070.75,1.1,8.5,-5.5,1701.2242,84.9067,1
2099800,1071.75,1.1,8.5,-5.5,1700.9775,84.9253,1
2099900,1072,1.1,8.5,-5.5,1700.7317,84.94393,1
2100000,1071.75,1.1,8.5,-5.5,1700.4869,84.96259,1
2100100,1070.25,1.1,8.5,-5.5,1700.2429,84.98128,1
2100200,1069.25,1.1,8.5,-5.5,1700,85,1
2100300,1069.5,1.1,8.5,-5.5,1699.7579,85.01875,1
2100400,1068.25,1.1,8.5,-5.5,1699.5168,85.03753,1
2100500,1066.75,1.1,8.5,-5.5,1699.2767,85.05634,1
2100600,1066.5,1.1,8.5,-5.5,1699.0376,85.07518,1
2100700,1068.25,1.1,8.5,-5.5,1698.7993,85.094055,1
2100800,1067.75,1.1,8.5,-5.5,1698.562,85.11295,1
2100900,1067.5,1.1,8.5,-5.5,1698.3257,85.13188,1
2101000,1068.75,1.1,8.5,-5.5,1698.0903,85.15084,1
2101100,1067.25,1.1,8.5,-5.5,1697.8558,85.16983,1
2101200,1068.75,1.1,8.5,-5.5,1697.6223,85.18884,1
2101300,1068.75,1.1,8.5,-5.5,1697.3898,85.20789,1
2101400,1066.75,1.1,8.5,-5.5,1697.1581,85.22697,1
2101500,1067.75,1.1,8.5,-5.5,1696.9275,85.24607,1
2101600,1068,1.1,8.5,-5.5,1696.6978,85.2652,1
2101700,1068.75,1.1,8.5,-5.5,1696.469,85.28436,1
2101800,1070.25,1.1,8.5,-5.5,1696.2411,85.30355,1
2101900,1070,1.1,8.5,-5.5,1696.0143,85.32276,1
2102000,1070,1.1,8.5,-5.5,1695.7883,85.34201,1
2102100,1070,1.1,8.5,-5.5,1695.5634,85.36128,1
2102200,1070.75,1.1,8.5,-5.5,1695.3392,85.38058,1
2102300,1070.75,1.1,8.5,-5.5,1695.1162,85.3999,1
2102400,1072.25,1.1,8.5,-5.5,1694.894,85.41926,1
2102500,1073.25,1.1,8.5,-5.5,1694.6729,85.43864,1
2102600,1074.25,1.1,8.5,-5.5,1694.4526,85.458046,1
2102700,1075.25,1.1,8.5,-5.5,1694.2333,85.477486,1
2102800,1074.25,1.1,8.5,-5.5,1694.0149,85.49694,1
2102900,1076.25,1.1,8.5,-5.5,1693.7975,85.51643,1
2103000,1077.25,1.1,8.5,-5.5,1693.581,85.53594,1
2103100,1077.75,1.1,8.5,-5.5,1693.3656,85.55549,1
2103200,1078.25,1.1,8.5,-5.5,1693.151,85.57505,1
2103300,1076.25,1.1,8.5,-5.5,1692.9374,85.59464,1
2103400,1076,1.1,8.5,-5.5,1692.7247,85.61426,1
2103500,1077.25,1.1,8.5,-5.5,1692.5131,85.6339,1
2103600,1076.25,1.1,8.5,-5.5,1692.3024,85.65357,1
2103700,1076.5,1.1,8.5,-5.5,1692.0925,85.67326,1
2103800,1076.75,1.1,8.5,-5.5,1691.8837,85.692986,1
2103900,1077,1.1,8.5,-5.5,1691.6758,85.71273,1
2104000,1077,1.1,8.5,-5.5,1691.4688,85.7325,1
2104100,1079.75,1.1,8.5,-5.5,1691.2628,85.75229,1
2104200,1080.75,1.1,8.5,-5.5,1691.0577,85.77211,1
2104300,1080.5,1.1,8.5,-5.5,1690.8536,85.79195,1
2104400,1080.5,1.1,8.5,-5.5,1690.6505,85.81181,1
2104500,1080.5,1.1,8.5,-5.5,1690.4482,85.8317,1
2104600,1081.75,1.1,8.5,-5.5,1690.2471,85.851616,1
2104700,1081.75,1.1,8.5,-5.5,1690.0468,85.87156,1
2104800,1082.75,1.1,8.5,-5.5,1689.8474,85.89152,1
2104900,1083,1.1,8.5,-5.5,1689.649,85.9115,1
2105000,1082.75,1.1,8.5,-5.5,1689.4515,85.93151,1
2105100,1083.25,1.1,8.5,-5.5,1689.2551,85.95154,1
2105200,1082.75,1.1,8.5,-5.5,1689.0596,85.971596,1
2105300,1083.75,1.1,8.5,-5.5,1688.865,85.99167,1
2105400,1083.75,1.1,8.5,-5.5,1688.6714,86.01177,1
2105500,1081.75,1.1,8.5,-5.5,1688.4786,86.03189,1
2105600,1083.75,1.1,8.5,-5.5,1688.287,86.05204,1
2105700,1083.75,1.1,8.5,-5.5,1688.0962,86.072205,1
2105800,1084.25,1.1,8.5,-5.5,1687.9064,86.09239,1
2105900,1084.25,1.1,8.5,-5.5,1687.7175,86.1126,1
2106000,1084.25,1.1,8.5,-5.5,1687.5295,86.132835,1
2106100,1082.75,1.1,8.5,-5.5,1687.3427,86.15309,1
2106200,1080.75,1.1,8.5,-5.5,1687.1566,86.17336,1
2106300,1081,1.1,8.5,-5.5,1686.9716,86.19366,1
2106400,1080.25,1.1,8.5,-5.5,1686.7875,86.21398,1
2106500,1081.75,1.1,8.5,-5.5,1686.6044,86.234314,1
2106600,1082,1.1,8.5,-5.5,1686.4221,86.25468,1
2106700,1080.75,1.1,8.5,-5.5,1686.241,86.275055,1
2106800,1080.25,1.1,8.5,-5.5,1686.0607,86.295456,1
2106900,1080,1.1,8.5,-5.5,1685.8813,86.31588,1
2107000,1078.75,1.1,8.5,-5.5,1685.703,86.33632,1
2107100,1078.75,1.1,8.5,-5.5,1685.5255,86.35678,1
2107200,1079.75,1.1,8.5,-5.5,1685.3491,86.37726,1
2107300,1079.25,1.1,8.5,-5.5,1685.1736,86.39776,1
2107400,1079.25,1.1,8.5,-5.5,1684.999,86.41828,1
2107500,1079.25,1.1,8.5,-5.5,1684.8254,86.43882,1
2107600,1078.25,1.1,8.5,-5.5,1684.6528,86.45938,1
2107700,1079.75,1.1,8.5,-5.5,1684.4811,86.47996,1
2107800,1079.25,1.1,8.5,-5.5,1684.3104,86.50056,1
2107900,1078.75,1.1,8.5,-5.5,1684.1406,86.52117,1
2108000,1079.25,1.1,8.5,-5.5,1683.9718,86.54181,1
2108100,1079.75,1.1,8.5,-5.5,1683.804,86.56246,1
2108200,1080.75,1.1,8.5,-5.5,1683.6371,86.58314,1
2108300,1081.25,1.1,8.5,-5.5,1683.4712,86.60383,1
2108400,1081.25,1.1,8.5,-5.5,1683.3062,86.624535,1
2108500,1079.75,1.1,8.5,-5.5,1683.1422,86.645256,1
2108600,1079.75,1.1,8.5,-5.5,1682.9791,86.666,1
2108700,1078.75,1.1,8.5,-5.5,1682.817,86.68677,1
2108800,1078.75,1.1,8.5,-5.5,1682.6559,86.70754,1
2108900,1079,1.1,8.5,-5.5,1682.4956,86.72834,1
2109000,1079,1.1,8.5,-5.5,1682.3364,86.74915,1
2109100,1079.75,1.1,8.5,-5.5,1682.1781,86.76999,1
2109200,1079.75,1.1,8.5,-5.5,1682.0208,86.79083,1
2109300,1078.25,1.1,8.5,-5.5,1681.8645,86.8117,1
2109400,1078.5,1.1,8.5,-5.5,1681.7091,86.83258,1
2109500,1078.5,1.1,8.5,-5.5,1681.5546,86.85348,1
2109600,1078.25,1.1,8.5,-5.5,1681.4011,86.87439,1
2109700,1078.25,1.1,8.5,-5.5,1681.2487,86.89532,1
2109800,1078,1.1,8.5,-5.5,1681.097,86.91627,1
2109900,1075.25,1.1,8.5,-5.5,1680.9464,86.937225,1
2110000,1074.25,1.1,8.5,-5.5,1680.7968,86.9582,1
2110100,1072.25,1.1,8.5,-5.5,1680.6481,86.979195,1
2110200,1073.25,1.1,8.5,-5.5,1680.5004,87.000206,1
2110300,1072.25,1.1,8.5,-5.5,1680.3536,87.021225,1
2110400,1072.75,1.1,8.5,-5.5,1680.2078,87.04227,1
2110500,1073,1.1,8.5,-5.5,1680.063,87.06332,1
2110600,1071.75,1.1,8.5,-5.5,1679.9191,87.08438,1
2110700,1071.75,1.1,8.5,-5.5,1679.7761,87.10547,1
2110800,1071.75,1.1,8.5,-5.5,1679.6342,87.126564,1
2110900,1073.25,1.1,8.5,-5.5,1679.4932,87.147675,1
2111000,1073.25,1.1,8.5,-5.5,1679.3531,87.1688,1
2111100,1074.75,1.1,8.5,-5.5,1679.2141,87.18994,1
2111200,1074.75,1.1,8.5,-5.5,1679.0759,87.21109,1
2111300,1073.25,1.1,8.5,-5.5,1678.9387,87.23226,1
2111400,1073.75,1.1,8.5,-5.5,1678.8026,87.25344,1
2111500,1074.25,1.1,8.5,-5.5,1678.6674,87.274635,1
2111600,1074.25,1.1,8.5,-5.5,1678.5331,87.29584,1
2111700,1074.75,1.1,8.5,-5.5,1678.3998,87.31706,1
2111800,1074.75,1.1,8.5,-5.5,1678.2675,87.338295,1
2111900,1072.25,1,8.5,-5.5,1678.136,87.359535,1
2112000,1074.25,1,8.5,-5.5,1678.0056,87.3808,1
2112100,1072.75,1,8.5,-5.5,1677.8761,87.40207,1
2112200,1073.75,1,8.5,-5.5,1677.7477,87.42335,1
2112300,1074.25,1,8.5,-5.5,1677.6201,87.44465,1
2112400,1075.25,1,8.5,-5.5,1677.4935,87.46595,1
2112500,1075.5,1,8.5,-5.5,1677.3679,87.487274,1
2112600,1076.75,1,8.5,-5.5,1677.2433,87.508606,1
2112700,1078.75,1,8.5,-5.5,1677.1196,87.529945,1
2112800,1080.75,1,8.5,-5.5,1676.997,87.5513,1
2112900,1080.75,1,8.5,-5.5,1676.8751,87.57266,1
2113000,1081.75,1,8.5,-5.5,1676.7544,87.59404,1
2113100,1082.75,1,8.5,-5.5,1676.6345,87.615425,1
2113200,1082.75,1,8.5,-5.5,1676.5156,87.636826,1
2113300,1081.75,1,8.5,-5.5,1676.3978,87.65823,1
2113400,1081.75,1,8.5,-5.5,1676.2809,87.67965,1
2113500,1083.25,1,8.5,-5.5,1676.1649,87.70108,1
2113600,1083.5,1,8.5,-5.5,1676.0499,87.72252,1
2113700,1083.25,1,8.5,-5.5,1675.9358,87.74397,1
2113800,1083,1,8.5,-5.5,1675.8228,87.76543,1
